	names	scores	logfoldchanges	pvals	pvals_adj
32261	Slc38a2	-4.373788	-0.90120333	2.2223360421246332e-05	0.0065316476583535815
32273	Kif23	-4.5033655	-0.902757	1.2702764197601097e-05	0.004512971060532346
32099	Sat1	-3.6172736	-0.9036903	0.00038199035899507165	0.0394560648763919
32120	Prr13	-3.694736	-0.9061575	0.00028187139808946135	0.03186329475605694
32056	Fam129b	-3.5140004	-0.9084979	0.0005490092597529533	0.04971840159051256
32055	Gm27624	-3.5139394	-0.9117171	0.0005388076538645176	0.04938128522042936
32281	Elovl1	-4.625338	-0.91407305	8.29354808486634e-06	0.0035068552945556075
32075	Dolk	-3.5584078	-0.9184459	0.00048379991501434514	0.04560131560470489
32115	F11r	-3.6884644	-0.92568606	0.000289883148700921	0.032428796531144555
32065	Plxnb2	-3.5387604	-0.9278241	0.0005339456543911894	0.049180806286231206
32190	Resf1	-3.935432	-0.9283539	0.00012284708683643223	0.019186697185612823
32309	Nrg1	-5.2734637	-0.9296261	4.2010602682127103e-07	0.0004524386691593768
32148	Ctdsp2	-3.7743917	-0.9406919	0.00021044982212645578	0.026892659088333264
32150	Hsd17b4	-3.7776072	-0.9438552	0.00020755483252472997	0.026734054723205256
32270	Pttg1ip	-4.4807467	-0.9479317	1.1976009708584765e-05	0.004499336504521371
32268	Washc2	-4.4546695	-0.9502061	1.5217758217977236e-05	0.005124897116533375
32122	Nipsnap2	-3.6963112	-0.9552807	0.0002844371381416792	0.032041298523067904
32126	Slc25a44	-3.719133	-0.9577185	0.00026953505157354573	0.030798287467056186
32299	Tmem144	-4.9784217	-0.966362	1.679638534436609e-06	0.0011665334524264498
32179	Apopt1	-3.8990927	-0.9675501	0.00012809675788364976	0.019534755577256587
32242	Pwp2	-4.2553854	-0.9749035	3.098809924090877e-05	0.008014761987668644
32277	Sox17	-4.578098	-0.9803381	9.00937883868243e-06	0.003687002757653202
32084	Prdm2	-3.5918446	-0.9814084	0.00040489060672229706	0.040652525824012
32100	Pik3c2a	-3.619205	-0.9884222	0.00038056666258412465	0.0394560648763919
32283	Wsb1	-4.6295686	-0.9913764	6.81593568473312e-06	0.003016578365889243
32276	Sord	-4.5552692	-0.9930227	9.738730576704836e-06	0.0038474574649419854
32112	Klhl9	-3.682687	-1.010307	0.0003066947413553558	0.03384109552224796
32057	Pvr	-3.5162656	-1.0105557	0.0005391770393693648	0.04938128522042936
32059	Vrk3	-3.520174	-1.0253571	0.0005414172335507208	0.049446381809872327
32118	Mttp	-3.6934912	-1.0333731	0.0002815401321659712	0.03186329475605694
32266	Psap	-4.4278426	-1.0421848	1.4779387786372446e-05	0.005083166033334268
32295	Ifrd1	-4.870914	-1.0448605	2.3562239289941697e-06	0.0014936611691055198
32130	Nynrin	-3.7294765	-1.0450833	0.00025777164911031965	0.030472717809547682
32165	Zyx	-3.8193514	-1.0503196	0.00018502119098689132	0.025028180354000822
32241	Lifr	-4.247057	-1.050493	3.516188687444283e-05	0.008558748705910408
32202	Cc2d1b	-3.9937189	-1.0511934	9.383796123285631e-05	0.016310652078807764
32294	Rmc1	-4.8348007	-1.0543145	2.638001061819159e-06	0.001609180647709687
32186	Fez2	-3.9234293	-1.073319	0.00012205902185295012	0.019186697185612823
32324	Me1	-6.002064	-1.0733852	1.0805064360931612e-08	2.9110644232409916e-05
32308	Id2	-5.203466	-1.0822722	5.604548317924732e-07	0.0005116190515675449
32306	S100a11	-5.1951056	-1.083852	5.577193083744872e-07	0.0005116190515675449
32095	Wls	-3.613605	-1.0855061	0.0003811101500153081	0.0394560648763919
32256	Hsf1	-4.3316603	-1.0925199	2.2139347142483564e-05	0.0065316476583535815
32134	Lpp	-3.7331853	-1.0961969	0.0002523700698428696	0.030218979103777677
32114	Arl14ep	-3.6883962	-1.0966777	0.0002869519947643193	0.0322123541344807
32282	Zfp568	-4.627277	-1.1152276	6.840519802423367e-06	0.003016578365889243
32325	Cnn3	-6.034139	-1.1194646	7.021031886552956e-09	2.6281199805952766e-05
32206	Atf7	-4.019704	-1.1268355	8.016054622252619e-05	0.014809088339281552
32123	Natd1	-3.7082	-1.1306576	0.00026959218537509746	0.030798287467056186
32128	Btg1	-3.7259836	-1.1432184	0.0002567287001529178	0.030472717809547682
32216	Slc6a8	-4.0847793	-1.1493471	7.04633577531319e-05	0.013443906178394374
32167	Tbc1d24	-3.8215082	-1.1511976	0.00017107700352889	0.02425841896530269
32230	Akt1	-4.1754384	-1.1528617	4.582947554065951e-05	0.010218392718824288
32238	Ddit3	-4.233031	-1.1546092	3.427903775518438e-05	0.008459857180344359
32054	Plekhb2	-3.5127563	-1.1548147	0.0005526072010138817	0.04990444359994077
32243	Clk3	-4.2665267	-1.1607026	2.7493039994182512e-05	0.007285655598458366
32066	Sirt6	-3.5473425	-1.1640793	0.0004811106232452421	0.045549077463544356
32162	Gskip	-3.8160667	-1.165056	0.0001782665698822375	0.02463522549945614
32135	Hs3st1	-3.736574	-1.1672331	0.00023400470219678892	0.028875465732909108
32293	Zfp961	-4.7944407	-1.177887	3.09365531783419e-06	0.0017571930532512235
32260	Ip6k2	-4.3633137	-1.1866417	2.0542812503519727e-05	0.006325229792750407
32090	Tfcp2l1	-3.6071155	-1.1873727	0.00037630609505462717	0.03930163437772359
32210	Csnk1e	-4.0421124	-1.2080597	8.100866678006615e-05	0.014880739755679195
32220	Cpne3	-4.1040087	-1.209696	6.0446672001427144e-05	0.012138142272087822
32068	Srsf4	-3.5505087	-1.2173165	0.00047294220178451706	0.045237341371874074
32222	Tinagl1	-4.1234508	-1.2225658	5.2918651389835596e-05	0.011254001111331366
32286	Pcyt1a	-4.7029276	-1.2235807	5.1399336615471584e-06	0.0025177887163306007
32204	Clasp1	-4.013633	-1.2349861	8.272599138926039e-05	0.014941515651479265
32315	Slc38a7	-5.522688	-1.2376592	1.0861442985637513e-07	0.0001755752258628304
32108	Klf10	-3.6494725	-1.2402693	0.0003276405624020639	0.035665385126123654
32164	Hmbox1	-3.8186293	-1.2405288	0.00017024957294411975	0.024247439177459872
32060	Rab31	-3.5223887	-1.2448723	0.0005287132832369295	0.04897793824369607
32193	Prps1	-3.950854	-1.2496167	9.858567612382314e-05	0.01686388840784763
32069	Nemp1	-3.551403	-1.2568483	0.0004896009977805605	0.046013954239085816
32289	Gpx3	-4.7677984	-1.260013	3.7587167800756155e-06	0.002059649381353299
32301	Nmb	-5.1026683	-1.2605293	7.991311999348716e-07	0.0006624592742024205
32201	Vezf1	-3.9895215	-1.2719042	8.951030189833045e-05	0.015900373958093534
32225	Bcat2	-4.130793	-1.2746005	5.209030729631774e-05	0.01115284526417187
32267	Pla2g15	-4.4378457	-1.2849596	1.4441870555942476e-05	0.005020491129823874
32292	Plekhf1	-4.779992	-1.2858485	3.3275881150660676e-06	0.0018548435131049306
32088	Bckdha	-3.5993965	-1.2889094	0.0003858602707505905	0.039602738264655844
32082	Slc25a40	-3.5908048	-1.293395	0.0004076917578206338	0.0408070418896009
32312	Coil	-5.3929353	-1.3163819	1.4853197791459438e-07	0.00020008495191578483
32304	Stat3	-5.158573	-1.3280971	5.855213395607534e-07	0.0005116190515675449
32132	Xpnpep3	-3.7312863	-1.3407679	0.0002458461394230391	0.029807737056278462
32300	Wwtr1	-5.054342	-1.3584642	1.1355018232557156e-06	0.000895384730386763
32305	Rnf6	-5.1836395	-1.3646235	5.059802016742082e-07	0.0005111981225039735
32319	Fbxo15	-5.6136317	-1.364646	6.626213810909243e-08	0.00013389093281668488
32253	Bex1	-4.3211412	-1.3700407	2.3401282165494425e-05	0.006692277707552421
32168	Akap10	-3.826824	-1.4049017	0.00016395760138167257	0.023558885567419884
32050	Psd4	-3.500391	-1.4100164	0.0005432711996323613	0.04947466174676777
32296	Myo1c	-4.9037867	-1.4247136	1.9797015031820625e-06	0.0012800749919575215
32205	Zfp7	-4.0173	-1.4339885	7.741935620666482e-05	0.014428531566808183
32218	Gm4130	-4.0999064	-1.4480709	5.704231419489101e-05	0.011672012771650801
32310	Flii	-5.29668	-1.451603	2.995322874216764e-07	0.00035866217971639995
32097	Mlh3	-3.6155076	-1.4601743	0.0003595485789059678	0.038363714706369435
32248	Cln6	-4.300376	-1.4670801	2.3804885133576505e-05	0.006692277707552421
32185	Aasdh	-3.9226332	-1.4691768	0.00011134163251085602	0.018272461822720687
32228	Prss35	-4.160045	-1.4731694	4.505255028655345e-05	0.01011492326919634
32101	Hkdc1	-3.6233075	-1.4743954	0.00035903870589468835	0.038363714706369435
32233	Ndrg1	-4.205512	-1.4765677	3.659580440703051e-05	0.008764017455402196
32285	Myadm	-4.700636	-1.4799739	4.705252353778767e-06	0.002376887634338555
32208	B230354K17Rik	-4.0371714	-1.4830337	7.069174297330788e-05	0.013443906178394374
32231	Tdrp	-4.1772156	-1.4898787	4.165232560560841e-05	0.009483237231192394
32184	Wdcp	-3.919105	-1.4942251	0.0001142619492696036	0.018563260401438617
32079	Kdm3a	-3.5753458	-1.5012273	0.00041637269150772974	0.04120483364597752
32178	Zfp185	-3.8952622	-1.5045452	0.00012467778092694834	0.01937900316042423
32265	Ptpn9	-4.4031057	-1.5533621	1.5209225300816596e-05	0.005124897116533375
32119	Zdhhc15	-3.6944463	-1.5613604	0.000265860549982017	0.030798287467056186
32258	AA414768	-4.3395524	-1.5615788	2.094821190773864e-05	0.006329492439039162
32199	Bcat1	-3.9780672	-1.5643389	8.834576117142504e-05	0.015780212478851776
32280	Gm2a	-4.602197	-1.5751842	6.365845515162153e-06	0.0029401112215027485
32278	Chek2	-4.5968432	-1.5812694	7.020533222895786e-06	0.003026317854616277
32146	Fam129a	-3.766175	-1.5860355	0.00020647616244382896	0.026734054723205256
32089	Tmem62	-3.599421	-1.5886483	0.0003839008883553907	0.03952712012907574
32298	Cnn2	-4.927868	-1.5947005	1.5193433679516145e-06	0.0011163720701335385
32232	Hrob	-4.1774516	-1.6029414	4.3251771060824276e-05	0.009778529778996145
32237	Prxl2b	-4.2171826	-1.6295831	3.339105017038147e-05	0.008365828077990215
32224	Mllt6	-4.127939	-1.6347649	4.8364269982270474e-05	0.010709704441964413
32093	2210409E12Rik	-3.6106882	-1.6440274	0.00036166820199107176	0.03846293740253733
32275	Pakap	-4.531331	-1.6537668	8.834925430761632e-06	0.003661963322775943
32327	Alas1	-6.238692	-1.6553584	1.8694795781855212e-09	1.0073379127122983e-05
32176	Tubgcp6	-3.8747988	-1.6817168	0.0001331562685403445	0.020210996065302054
32239	Slc12a7	-4.233799	-1.6832526	3.197678030552538e-05	0.008140230765965633
32318	Bcl9l	-5.609894	-1.6971618	4.8830613969574436e-08	0.0001052462499757561
32064	Camk2n1	-3.5386052	-1.7334586	0.0004700143689242648	0.04521503053803782
32247	Bmp6	-4.2998376	-1.7360481	2.4278077892200126e-05	0.006708634685938719
32145	Pask	-3.7649534	-1.7598938	0.0002053154499961638	0.026734054723205256
32317	Wdr45	-5.5434666	-1.7656643	7.166577976031658e-08	0.00013629145056770793
32153	Capn1	-3.7899916	-1.7698096	0.00018452018184015345	0.025028180354000822
32245	Jcad	-4.276837	-1.7721978	2.611672828057272e-05	0.0070562970422943135
32159	Gpr4	-3.8085048	-1.7877209	0.00017890346830032683	0.02463522549945614
32229	Kctd13	-4.1748657	-1.7997507	4.0476578542945684e-05	0.009280906271584639
32257	Frrs1l	-4.336635	-1.8149068	2.014174225151674e-05	0.006261370451841694
32303	Emp2	-5.114987	-1.8238655	5.82912188164105e-07	0.0005116190515675449
32143	Slc44a4	-3.7568777	-1.8378284	0.00020961050095402522	0.026891696412077917
32219	Mbnl2	-4.1007137	-1.8436327	5.6813210262670684e-05	0.011672012771650801
32111	Rnf24	-3.6690235	-1.8614093	0.00029375057179147665	0.032635587580819386
32316	Crip2	-5.5317116	-1.8995043	7.625065785541598e-08	0.00013695465380364437
32196	Zswim3	-3.9687757	-1.9066616	9.164860109538568e-05	0.016191252860184805
32274	Gys1	-4.5178566	-1.9067229	9.420719443423455e-06	0.003807148245073504
32291	Eda	-4.7715077	-1.9267521	2.936984966115918e-06	0.0017571930532512235
32073	Reck	-3.5549388	-1.931888	0.0004436132722516902	0.043006292636955525
32170	Msi2	-3.8441982	-1.9387637	0.00014964397027588435	0.021944673787847254
32328	Mvp	-6.3990464	-1.997092	6.945894178517819e-10	5.614018969787027e-06
32104	Sec22c	-3.6388338	-2.0000224	0.00032561756788247883	0.035665385126123654
32314	Pdpn	-5.444145	-2.0333734	1.248895858968965e-07	0.00017872390154384846
32121	Fastkd1	-3.6958373	-2.0350626	0.0002669842932123057	0.030798287467056186
32329	Akr1b8	-6.6338916	-2.0507257	1.6650603948944036e-10	1.7943800855645356e-06
32313	Krt8	-5.432977	-2.0550184	1.2054789461028993e-07	0.00017872390154384846
32138	Zfp60	-3.73991	-2.063191	0.0002235247880411041	0.0280099085169337
32195	Phlpp2	-3.9677281	-2.0817013	9.25411524627439e-05	0.016220256283520296
32155	Slc26a11	-3.7971072	-2.0848885	0.00017949528724918112	0.02463522549945614
32323	Krt18	-5.982773	-2.1165717	6.621926909295493e-09	2.6281199805952766e-05
32320	Ldlrap1	-5.718296	-2.1338573	2.7407795926729444e-08	6.32924315936545e-05
32062	Myo1e	-3.5338314	-2.140649	0.00047821088868580573	0.045549077463544356
32250	Lgals1	-4.3068175	-2.189723	2.369499063928132e-05	0.006692277707552421
32212	Gm12912	-4.06385	-2.214148	6.259901412276389e-05	0.012383699512066743
32284	Tnks1bp1	-4.6422787	-2.216506	5.2842054294348644e-06	0.002549826291546704
32063	Gm44389	-3.5365703	-2.2451828	0.00048183682315286637	0.045549077463544356
32117	9130019O22Rik	-3.689843	-2.2871418	0.00026928971981304183	0.030798287467056186
32166	Prap1	-3.8211122	-2.2971172	0.00016340244796483942	0.023558885567419884
32169	Lipa	-3.8408575	-2.3133824	0.00015138453119692424	0.022046224745930456
32249	Trib3	-4.301136	-2.3239934	2.3424276353745275e-05	0.006692277707552421
32326	Cryab	-6.238297	-2.3375208	1.6698107872983477e-09	1.0073379127122983e-05
32139	Snhg14	-3.7404513	-2.357664	0.00022482228237589614	0.028063723510473832
32191	Gm6043	-3.9418263	-2.3767812	0.00010262479402957901	0.017113763921093896
32259	Pdzk1ip1	-4.3491864	-2.3787606	1.911977155898405e-05	0.006080291355947235
32140	Arhgap23	-3.7427955	-2.4533954	0.00022064205811019854	0.027756255792617587
32151	Gm5823	-3.785162	-2.4725056	0.00019554182514582103	0.025909291831821286
32136	Cbs	-3.736728	-2.5097697	0.0002292198383486381	0.02850260528389027
32177	Rragd	-3.8905528	-2.5140111	0.00012697416984360657	0.019534755577256587
32297	Flna	-4.9065905	-2.5202549	1.5755396927384624e-06	0.0011319377392496554
32322	Plin2	-5.934383	-2.5578794	8.602252737999183e-09	2.6281199805952766e-05
32272	Enpep	-4.5032187	-2.589948	9.819016147982608e-06	0.0038474574649419854
32311	Ahnak	-5.2992907	-2.6567209	2.393790907760134e-07	0.0002976586924918659
32187	AA467197	-3.9243069	-2.6809227	0.00011364716323976728	0.018556630240109475
32269	Nek6	-4.4576864	-2.7631335	1.2335498161215827e-05	0.004499336504521371
32083	AW146154	-3.5917552	-2.8456652	0.0003979227519368271	0.040423614285019345
32180	Tspan8	-3.9007418	-2.877587	0.00012193491845042107	0.019186697185612823
32240	Zfp707	-4.2385945	-2.935894	3.065939547562849e-05	0.00799369561070217
32092	Cradd	-3.609269	-2.9901147	0.0003755190258212775	0.03930163437772359
32124	Capn5	-3.7086754	-3.021947	0.0002582593467310877	0.030472717809547682
32321	Chac1	-5.851134	-3.107553	1.3654875668913344e-08	3.395862541353603e-05
32211	Satb1	-4.0523133	-3.1224852	6.879394946972774e-05	0.013238740394977962
32160	Capg	-3.8115735	-3.1826847	0.0001768257647527959	0.02463522549945614
32221	Gm48412	-4.114123	-3.244097	5.325895979071138e-05	0.011254001111331366
32149	Zbtb49	-3.7769809	-3.2845762	0.00020085523548759912	0.026312516091208927
32194	Ankrd13d	-3.9536607	-3.3901007	9.949811293569319e-05	0.01693038942742611
32141	Gm43008	-3.7494507	-3.439666	0.00021771182122512546	0.027494621797688693
32157	Aqp3	-3.8068094	-3.4535844	0.00018046819478558234	0.02463522549945614
32254	Sh2d4a	-4.3237104	-3.5733666	2.272222610115654e-05	0.006618104232886405
32077	Mapre3	-3.5692837	-3.6993542	0.0004346631051013798	0.04232728369857714
32279	Tuft1	-4.6011133	-3.9749348	6.904633438781441e-06	0.003016578365889243
32287	Pramel7	-4.7205906	-4.0911207	3.916774601141869e-06	0.0021104887142486106
32182	Vgll3	-3.9020965	-4.0950327	0.00012645175300080727	0.019534755577256587
32235	Myc	-4.2119026	-4.157903	3.723579826569977e-05	0.008787104802409296
32081	Sct	-3.585737	-4.2121525	0.0004115293498265454	0.04106402432065497
